Year,LOBBYIST_ID,EMPLOYER_ID,CLIENT_ID,LOBBYIST_SALUTATION,LOBBYIST_FIRST_NAME,LOBBYIST_MIDDLE_INITIAL,LOBBYIST_LAST_NAME,LOBBYIST_SUFFIX,EMPLOYER_NAME,CLIENT_NAME
2017,4162,4527,24444,MS.,MARY,K,MINAGHAN DBA MKM SERVICES,,MKM SERVICES,OUTFRONT MEDIA
2016,5861,13541,34205,MR.,THOMAS,S,MOORE,,"ANDERSON & MOORE, PC","FENCIK, GARY"
2014,4316,4482,12470,MR.,BERNARD,I,CITRON,,THOMPSON COBURN LLP,IMPERIAL REALTY CO.
2017,3931,13941,20381,MR.,MICHAEL,S,LAUBE,,"LAUBE CONSULTING GROUP, LLC",NORWEGIAN AMERICAN HOSPITAL
2018,13841,21030,11907,MS.,CHELSEA,,SMITH,,NORTHERN TRUST CORPORATION,NORTHERN TRUST CORPORATION
2011,4319,4690,14035,MR,LAWRENCE,J,SUFFREDIN,JR.,LAWRENCE SUFFREDIN,FREEMAN
2012,4202,4569,12809,,KATRIINA,,MCGUIRE,,"SCHAIN, BURNEY, BANKS & KENNY, LTD","MALK, ARNIE"
2012,4300,4670,13000,,TERRANCE,L,DIAMOND,,"NEAL & LEROY, LLC",CHICAGO BOARD OF EDUCATION
2018,3827,13661,41915,MS.,MARGARET,M,JARES,,LIGHTEN-GALE LLC D/B/A LIGHTENGALE GROUP,3 DIAMOND DEVELOPMENT
2019,4183,23385,45629,MR.,MICHAEL,,SUTTON,PE,INFRASTRUCTURE ENGINEERING INC.,INFRASTRUCTURE ENGINEERING INC.
2013,3845,7826,17288,MR.,ROLANDO,R,ACOSTA,,LAW OFFICES OF ROLANDO R ACOSTA PC,CHICAGO SOUTHWEST DEVELOPMENT CORP
2018,4006,5681,14901,MR.,THOMAS,R,DONOVAN,,DONOVAN GROUP LLC,"QUANTUM CROSSINGS, LLC"
2012,3925,4281,16910,MR.,JAMES,J,BANKS,,LAW OFFICES OF SAMUEL V.P.BANKS,RICHARD KRUEGER
2017,5403,5801,33743,MR.,KEVIN,,WRENN,,"CITIBANK, N.A.","CITIBANK, N.A."
2012,4303,4673,13009,MR,JEFFREY,N,OWEN,,DLA PIPER US LLP,MCCAFFERY INTERESTS
2016,3740,7081,12139,MR.,MICHAEL,J,KASPER,,"FLETCHER, O'BRIEN, KASPER & NOTTAGE, P.C.",ACADEMY FOR URBAN SCHOOL LEADERSHIP
2020,24424,24582,47354,MR.,MICHAEL,,DAVIES,,"RYAN, LLC",YASIR KANAN
2011,4067,4860,13698,MR,JOHN,A,FRITCHEY,,F$ CONSULTING LTD,WINDY CITY GROUP INC
2014,4252,7344,12919,MR.,TODD,,WALDROP,,"MESIROW FINANCIAL, INC.","MESIROW FINANCIAL, INC"
2014,4010,4673,21145,MR.,RICHARD,,KLAWITER,,DLA PIPER US LLP,JOHN BUCK CO.
2016,4304,7552,28743,MR.,ANDREW,P,SCOTT,,"DYKEMA GOSSETT, PLLC",VEQUITY LLC
2013,3864,4846,15843,MS.,SYLVIA,C,MICHAS,,"CHICO & NUNES, PC","LOMBARDI, NICHOLAS / LA CASA DEL PUEBLO INC"
2018,12721,17803,43341,,JORDAN,,MATYAS,,1818 ADVOCACY GROUP,HUMANE SOCIETY OF THE UNITED STATES
2019,20343,23669,13858,,MICHAEL,,RUEMMLER,,MICHAEL RUEMMLER,FLYING FOOD GROUP
2019,14921,13950,12784,,PATRICK,,CAREY,,MCGUIREWOODS CONSULTING,HUDSON GROUP
2012,4685,5103,12431,,ELISE,,WOOD,,CREDIT SUISSE ASSET MANAGEMENT LLC,CREDIT SUISSE ASSET MANAGEMENT LLC
2015,4177,4298,14752,MR.,STEPHEN,B,FRIEDMAN,,S.B. FRIEDMAN & CO.,PRESENCE HEALTH
2012,3762,4117,11670,MR,ERIC,B,MCLOYD,,"NEAL & LEROY, LLC",PUBLIC BUILDING COMMISSION OF CHICAGO
2011,3740,4095,11559,MR,MICHAEL,J,KASPER,,"FLETCHER, O'BRIEN, KASPER & NOTTAGE, PC","SECURITIES INDUSTRY AND FINANCIAL MARKETS ASSOC., INC."
2011,3995,4352,13608,MR,DAVID,L,REIFMAN,,DLA PIPER US LLP,PEPPERCORN CAPITAL
2019,6082,4639,12940,MS.,ELIZABETH,,KREGOR,,INSTITUTE FOR JUSTICE,INSTITUTE FOR JUSTICE
2020,11493,13967,34241,MR.,SEAN,,OSHEA,,"ALEXANDER, BOROVICKA & O'SHEA GOVERNMENT SOLUTIONS","CONDUENT, INC. AND ITS AFFILIATES"
2011,3831,4186,11807,MR,MYLES,D,BERMAN,,"FOLEY & LARDNER, LLP",THERMAL CHICAGO CORP.
2017,15341,10406,28843,MR.,NOAH,R,CARSON-NELSON,,UNITE HERE LOCAL 1,UNITE HERE LOCAL 1
2016,14501,14641,30301,,DEREK,A.,BLAIDA,,BLAIDA AND ASSOCIATES LLC,PEARL SEAS CRUISES
2016,3744,4261,16918,MR.,TIMOTHY,J,DART,,NICOLAY & DART LLC,"LIVE NATION WORLDWIDE, INC. (FKA CLEAR CHANNEL ENTERTAINMENT)"
2013,9181,9721,12633,MR.,LUIS,,CANTU,,LAZ PARKING,CHICAGO PARKING METERS LLC
2016,4126,7021,13092,MR.,MICHAEL,A,ALVAREZ,,MICHAEL ALVAREZ,COMCAST CORP.
2013,4035,4394,12436,MR.,RICHARD,E,KOLMAN,,US BANCORP,US BANK MUNICIPAL SECURITIES GROUP
2012,3983,4340,12249,MR,WALTER,M,STOCK,JR,PNC CAPITAL MARKETS LLC,PNC CAPITAL MARKETS LLC
2013,4316,4919,14441,MR.,BERNARD,I,CITRON,,THOMPSON COBURN LLP,EARTHWOOD DEVELOPMENT
2012,3847,4202,11881,MR.,GRAHAM,C,GRADY,,K & L  GATES LLP,NOBLE NETWORK OF SCHOOLS
2013,3864,4846,11919,MS.,SYLVIA,C,MICHAS,,"CHICO & NUNES, PC","CAPITANINI, RAY"
2011,3836,4191,11851,MR,JOHN,A,DOERRER,,KAIZEN INC,SCHLICKMAN & ASSOCIATES
2013,5861,4676,18222,MR.,THOMAS,S,MOORE,,"ANDERSON & MOORE, P.C.","HYLAND, TIM"
2019,24423,15081,13471,,NICHOLAS,J,BRUNICK,,"APPLEGATE & THORNE-THOMSEN, PC",CRM PROPERTIES
2019,4321,4100,16322,MR.,MILTON,S,WAKSCHLAG,,KATTEN MUCHIN ROSENMAN LLP,CORPORATION COUNSEL'S OFFICE
2017,3743,12085,22541,MR.,MARCUS,J.,NUNES,,"CHICO & NUNES, P.C.","LOMA MANAGEMENT SERVICES, LLC"
2012,4010,4367,12378,MR.,RICHARD,,KLAWITER,,DLA PIPER US LLP,WRIGLEY COMPANY
2020,21803,24957,47442,MR.,GARY,,SCHENKEL,,GARY SCHENKEL,GARY SCHENKEL
2011,3742,4097,11573,MR,DENNIS,E,SEXTON,,CHICAGO REGIONAL COUNCIL OF CARPENTERS,CHICAGO REGIONAL COUNCIL OF CARPENTERS
2017,3779,4134,29342,MR.,MICHAEL,,HOULIHAN,,"ALL-CIRCO, INC.",U.S. COMMUNITIES
2011,3959,4316,12205,MR,B. JOHN,,BISIO,,"WAL-MART STORES, INC.","WAL-MART STORES, INC."
2013,4623,4101,12663,MR.,DOUGLAS,K,AUSLANDER,,CITIGROUP GLOBAL MARKETS INC.,CITIGROUP GLOBAL MARKETS INC.
2016,15681,10402,21201,MR.,KEITH,,KIRVEN,,RICE FINANCIAL PRODUCTS COMPANY,RICE FINANCIAL PRODUCTS COMPANY
2017,5861,13541,37863,MR.,THOMAS,S,MOORE,,"ANDERSON & MOORE, PC",THOMAS KLEVETA
2013,3939,4295,12164,,ELIZABETH,,BRUNSVOLD,,MEDIMMUNE,MEDIMMUNE
2017,9001,13661,21646,,SUSAN,,WOHLHART,,LIGHTEN-GALE LLC D/B/A LIGHTENGALE GROUP,NORTH RIVER COMMISSION
2012,6842,4359,14805,MR,JOHN,J,GEORGE,,DALEY AND GEORGE LLP,MIDWAY TRANSFER & RECYCLING
2019,23801,16801,24594,,JILL,,RITCHIE,,PLS FINANCIAL SERVICES,PLS FINANCIAL SERVICES
2014,3751,4106,16344,,AMAL,,SHAQILDI,,"NEAL & LEROY, LLC",STERLING BAY COMPANIES
2017,18241,18901,38261,MR.,KEVIN,,WOZNICKI,4781169,PARKTRANS SOLUTIONS,BARNACLE PARKING ENFORCEMENT
2019,17221,24102,36681,MR.,PHILIP,I,PRADA,,"PRADA GOVERNMENTAL SOLUTIONS, INC","ALERT FIVE PRODUCTIONS, LLC"
2020,24729,24965,47469,,MELEAH,,GEERTSMA,,NATURAL RESOURCES DEFENSE COUNCIL INC. AND ITS AFFILIATES,NATURAL RESOURCES DEFENSE COUNCIL INC. AND ITS AFFILIATES
2017,13942,4104,11606,,EFRAIN,,ELIAS,,SEIU LOCAL 1,SEIU LOCAL 1
2011,3754,4109,11654,MR,THEODORE,J,BRUNSVOLD,,"ILLINOIS GOVERNMENTAL CONSULTING GROUP, LLC",DIRECT TV
2014,5964,10061,12945,MR.,JEFFREY,A,GLASS,,"CAPITOL CONSULTING GROUP ILLINOIS, LLC",HERTZ RENTAL CAR CORPORATION
2014,4081,4443,17963,,VICTOR,H,REYES,,REYES KURSON,"ENTERPRISE LEASING COMPANY OF CHICAGO, LLC"
2012,4103,4465,14764,MS.,MARY,E,GEORGE,,"NEAL & LEROY, LLC","WISMAN, JAMES AND ANNA"
2012,4304,6241,13011,MR.,ANDREW,P,SCOTT,,DYKEMA GOSSETT PLC,CENTERPOINT PROPERTIES TRUST
2014,8181,10367,19101,,KATE,,TRAGESSER,,KRIEG DEVAULT LLP,TROPICAL OPTICAL COMPANY
2017,10901,15843,21076,MS.,SAMANTHA,,COSTANZO,,CITIGROUP GLOBAL MARKETS INC.,CITIGROUP GLOBAL MARKETS INC.
2019,15081,21003,41322,MS.,LIZ,,BUTLER,,DLA PIPER LLP (US),FAR POINT
2015,4316,4384,24586,MR.,BERNARD,I,CITRON,,THOMPSON COBURN LLP,KINZIE REAL ESTATE GROUP
2016,6522,13802,12845,MR.,THOMAS,M.,SUFFREDIN,,"LAWRENCE J. SUFFREDIN, JR.",MUSEUMS IN THE PARK
2019,3744,21361,30581,MR.,TIMOTHY,J,DART,,NICOLAY & DART LLC,"WESTFIELD AIRPORTS, LLC"
2016,3744,4261,11594,MR.,TIMOTHY,J,DART,,NICOLAY & DART LLC,"AMERICAN INTERNATIONAL GROUP, INC (AIG)"
2016,4406,4455,13659,,TED,,HAMER,,KPMG CORPORATE FINANCE LLC,KPMG CORPORATE FINANCE LLC
2017,3847,10183,34683,MR.,GRAHAM,C,GRADY,,TAFT STETTINIUS & HOLLISTER LLP,"4700 SOUTH ASHLAND, LLC"
2019,18181,22641,37361,MR.,JOHN,R,DALEY,,"REYES KURSON, LTD.","JCDECAUX CHICAGO, LLC"
2017,17941,18661,37901,,MOISES,,CUKIERMAN,,"INTEGRATED LAND MANAGEMENT, INC.",BELMONT KARLOV LLC
2016,6842,10482,18641,MR.,JOHN,J,GEORGE,,"SCHUYLER, ROCHE & CRISHAM, P.C.",WOLF POINT OWNERS LLC
2016,4157,15181,27703,MS.,BRIDGET,M,O'KEEFE,,DASPIN & AUMENT,CLK PROPERTIES
2016,3890,10482,26849,MS.,KATHLEEN,A,DUNCAN,,"SCHUYLER, ROCHE & CRISHAM, P.C.",SYMMETRY PROPERTY DEVELOPMENT
2015,4007,4134,24021,MR.,JOHN,J,"KELLY, JR.",,"ALL-CIRCO, INC.","MONTERREY SECURITY CONSULTANTS, INC."
2018,3930,7081,32741,MR.,DAVID,M,DRING,,"FLETCHER, O'BRIEN, KASPER & NOTTAGE, P.C.",PRESENCE HEALTH
2014,5861,10441,24241,MR.,THOMAS,S,MOORE,,ANDERSON & MOORE P.C.,"GIBBONS, THOMAS"
2020,24501,24741,47381,MR.,TONY,,DEITCH,,"METRON FARNIER, LLC",TONY DEITCH
2020,3890,17222,47427,MS.,KATHLEEN,A,DUNCAN,,AKERMAN LLP,MANULIFE INVESTMENT MANAGEMENT
2015,3739,7081,22622,MR.,COURTNEY,C,NOTTAGE,,"FLETCHER, O'BRIEN, KASPER & NOTTAGE, P.C.",GROWTH ENERGY
2020,4165,25064,47619,MR.,LEWIS,,GREENBAUM,,KATTEN MUCHIIN RISEWNMAN,KATTEN MUCHIN ROSENMAN
2019,4011,21003,34907,MR.,THEODORE,J,NOVAK,,DLA PIPER LLP (US),"DRAPER & KRAMER, INC"
2018,20561,21047,41947,MR.,JAMES,J.,LASKI,,"LASKI ADVISORS, INC.",THE CONCORD GROUP
2013,4239,10001,12880,MR.,KEVIN,J,WOLFBERG,,"SCHAIN, BUNEY, BANKS & KENNY, LTD.","BARR, RICHARD"
2017,8361,16466,19802,MR.,RICHARD,,MELL,,THE MAYTAG GROUP,G A PAVING L.L.C.
2015,4103,12001,25126,MS.,MARY,E,GEORGE,,"NEAL & LEROY, LLC",DANNY'S LIQUOR
2019,6825,16464,44901,,AMY,,KURSON,,"REYES KURSON, LTD.",ILLINOIS GAMING SYSTEMS LLC
2012,6842,4359,12322,MR,JOHN,J,GEORGE,,DALEY AND GEORGE LLP,WATERTON RESIDENTIAL
2020,20343,25016,47258,,MICHAEL,,RUEMMLER,,MICHAEL RUEMMLER,"LANDMARK DEVELOPMENT SERVICES COMPANY, LLC"
2018,3847,10183,41889,MR.,GRAHAM,C,GRADY,,TAFT STETTINIUS & HOLLISTER LLP,HORIZON REALTY GROUP
2019,8961,13526,28303,MR.,GLEN,,GRIMM,,"EXELON GENERATION COMPANY, LLC","EXELON GENERATION COMPANY, LLC"
2015,3753,12001,20965,MR.,LANGDON,D,NEAL,,"NEAL & LEROY, LLC","INTERSTATE/JCDECAUX, LLC"
2017,5861,13541,32640,MR.,THOMAS,S,MOORE,,"ANDERSON & MOORE, PC","BRAND, JOHN"
2019,4027,4384,19201,MR.,JOHN,J,CULLERTON,ESQ,THOMPSON COBURN LLP,"POONJA, ALI & FAISAL"
2012,3832,4676,15542,MS.,JANE,F,ANDERSON,,"ANDERSON & MOORE, P.C.","YELLOW SERVICES, INC"
2017,3845,16743,34743,MR.,ROLANDO,R,ACOSTA,,ROLANDO ACOSTA,"441-447 ARLINGTON, LLC"
2020,4074,13969,12514,MR.,TERRY,W,TEELE,,"URBAN STRATEGIES, INC.",PRIME GROUP
2020,5861,23601,44468,MR.,THOMAS,S,MOORE,,"ANDERSON & MOORE, P.C.","COEN, PAUL"
2020,24322,16563,34381,,ADRIANN,,MURAWSKI,,ILLINOIS REALTORS,CHICAGO ASSOCIATION OF REALTORS
2020,9481,12064,47230,MRS.,KATHERINE,C.,JAHNKE-DALE,,DLA PIPER LLP (US),NORTH PARK VENTURES
2018,16341,15441,32622,,CRAIG,,SCHORR,,ALLIANCEBERNSTEIN,ALLIANCEBERNSTEIN
2011,4487,4930,14043,MR,RONALD,C,JOHNSON,,JOHNSON RESEARCH GROUP,DEVRY UNIVERSITY
2016,3925,4281,30127,MR.,JAMES,J,BANKS,,LAW OFFICES OF SAMUEL V.P.BANKS,JOSEPH KIFERBAUM
2016,10783,12069,23021,MR.,RAYMOND,,LONG,,NRG ENERGY INC,NRG ENERGY INC.
2018,9501,7144,27482,MR.,ROBERT,,MARKOFF,,MARKOFF LAW LLC,"CITY OF CHICAGO, DEPARTMENT OF WATER MANAGEMENT"
2012,3930,4286,12142,,DAVID,M,DRING,,"FLETCHER, O'BRIEN, KASPER & NOTTAGE, PC","CITIBANK, NA"
2011,3847,4202,13334,MR,GRAHAM,C,GRADY,,K & L  GATES LLP,ADMIRAL AT THE LAKE
2020,17521,21104,45625,MR.,STEVE,,ABBEY,,HUNTINGTON BANK,HUNTINGTON NATIONAL BANK
2015,4397,12107,24659,MR.,WARREN,E,SILVER,,SILVER LAW OFFICE PC,CEDAR STREET CAPITAL PARTNERS LLC
2016,14121,10183,24634,MS.,O. KATE,,TRAGESSER,,TAFT STETTINIUS & HOLLISTER LLP,FLYING RETAIL
2017,19041,12078,19001,,DOUG,,CYGAN,,JEWEL OSCO,JEWEL OSCO
2014,4003,4360,12525,MR.,SCOTT,E,SAEF,,"SIDLEY AUSTIN, LLP",COMMUTER RAIL DIVISON OF THE RTA (METRA)
2014,4238,10191,17142,MR.,PATRICK,T,BRANKIN,,"SCHAIN, BURNEY, BANKS & KENNY, LTD.",CBS OUTDOOR
2020,18001,18721,41966,MR.,ALAN,,LEV,,"BELGRAVIA GROUP, LTD.","BELGRAVIA GROUP, LTD."
2012,4157,4521,12679,MS,BRIDGET,M,O'KEEFE,,"DASPIN & AUMENT, LLP",SENIOR SUITES CHICAGO NORWOOD PARK LLC
2018,16801,20983,41793,MS.,YUHONG,A,ZHANG,,AMERICAN AIRLINES,AMERICAN AIRLINES
2017,4348,11781,37321,MR.,WILLIAM,JP,BANKS,,SCHAIN BANKS KENNY & SCHWARTZ,VELMEIR COMPANIES
2018,4157,16041,24608,MS.,BRIDGET,M,O'KEEFE,,DASPIN & AUMENT LLP,MADISON CAPITAL
2011,4185,4551,12766,MR,ANDREW,C,KNAPP,,EXXON MOBIL CORP.,EXXON MOBIL CORP.
2020,24302,24523,47062,,KATE,,BARTHELME,,UNITED WORKING FAMILIES,UNITED WORKING FAMILIES
2013,4157,4521,20621,MS.,BRIDGET,M,O'KEEFE,,"DASPIN & AUMENT, LLP",NATIONAL OUTDOOR SIGNS LLC
2013,5861,4676,18226,MR.,THOMAS,S,MOORE,,"ANDERSON & MOORE, P.C.","NEAL, PHILLIP"
2018,6842,18621,32064,MR.,JOHN,J,GEORGE,,AKERMAN LLP,HOWARD HUGHES CORP
2019,9481,21003,37542,MRS.,KATHERINE,,JAHNKE-DALE,,DLA PIPER LLP (US),TRAMMELL CROW
2011,3744,4099,11594,MR,TIMOTHY,J,DART,,NICOLAY & DART LLC,"AMERICAN INTERNATIONAL GROUP, INC (AIG)"
2012,4340,4714,13109,MR,TOM,,BALANOFF,,SEIU LOCAL 1,SEIU LOCAL 1
2012,3925,4281,14797,MR,JAMES,J,BANKS,,LAW OFFICES OF SAMUEL V.P.BANKS,"DUBOVIK, ALEKSANDRA"
2011,3847,4202,13354,MR,GRAHAM,C,GRADY,,K & L  GATES LLP,"ONE NORTH DEARBORN PROPERTIES, LLC"
2012,4291,4661,12982,MR,PETER,,BYNOE,,"LOOP CAPITAL MARKETS, LLC","LOOP CAPITAL MARKETS, LLC"
2016,3753,12642,20607,MR.,LANGDON,D,NEAL,,"NEAL & LEROY, LLC",CHICAGO SOUTHWEST DEVELOPMENT CORPORATION
2017,19981,19261,39002,,ROBERT,E.,DRISCOLL,JR.,"AXON ENTERPRISE, INC.","AXON ENTERPRISE, INC."
2015,4126,7021,12837,MR.,MICHAEL,A,ALVAREZ,,MICHAEL ALVAREZ,"AMERICAN TRAFFIC SOLUTIONS, INC"
2012,6842,4359,12329,MR,JOHN,J,GEORGE,,DALEY AND GEORGE LLP,"HALSTED GRACE VENTURES, LLC"
2014,3890,10501,20090,MS.,KATHLEEN,A,DUNCAN,,"SCHUYLER, ROCHE & CRISHAM, P.C.","POINT IN TIME, LLC"
2011,3863,4218,13371,MR,GEOFFREY,,DICKINSON,,S.B. FRIEDMAN & CO.,"SERVER FARM REALTY, INC"
2015,6842,12111,20103,MR.,JOHN,J,GEORGE,,"SCHUYLER, ROCHE & CRISHAM, P.C.","JUPITER REALTY COMPANY,. LLC"
2019,12861,23678,13363,MR.,TIMOTHY,,BARTON,,MAP STRATEGIES,RELATED MIDWEST
2012,4084,4697,13078,MR,JACK,,GUTHMAN,,SHEFSKY & FROELICH LTD.,NORTH PARK UNIVERSITY
2015,4011,12064,23361,MR.,THEODORE,J,NOVAK,,DLA PIPER LLP (US),CHICAGO TITLE AND TRUST CO.
2018,14942,16802,13725,MR.,MATT,,SANCHEZ,,"REYES KURSON, LTD.","PARSONS TRANSPORTATION GROUP, INC"
2012,5861,4676,15271,MR.,THOMAS,S,MOORE,,"ANDERSON & MOORE, P.C.","GARCIA, JULIO"
2014,4024,4742,13183,MR.,ANTHONY,W,DOBBINS,,UNISYS CORP.,UNISYS CORP.
2013,4219,4587,17258,MR.,MARK,S,LENZ,,"SUGAR, FELSENTHAL, GRAIS & HAMMER LLP",FIRST EQUITY BANK
2012,3890,4246,12072,MS,KATHLEEN,A,DUNCAN,,"DALEY & GEORGE, LLP",STANDARD PARKING
2019,9743,13967,12123,MR.,MICHAEL,,ALEXANDER,,"ALEXANDER, BOROVICKA & O'SHEA GOVERNMENT SOLUTIONS",FIFTH THIRD BANK
2020,15081,21040,46665,MS.,LIZ,,BUTLER,,DLA PIPER LLP (US),"DRIVE SHACK HOLDINGS, LLC"
2017,3782,11521,38861,,MARA,S,GEORGES,,"DALEY AND GEORGES, LTD.",HIGHLAND DEVELOPMENT
2011,4074,4701,13087,MR,TERRY,W,TEELE,,THE RORY GROUP,F. H. PASCHEN
2019,5861,23601,46531,MR.,THOMAS,S,MOORE,,"ANDERSON & MOORE, P.C.","WOOLEDGE, JEFFREY"
2019,3782,11521,35741,,MARA,S,GEORGES,,"DALEY AND GEORGES, LTD.",CROWN CASTLE NG CENTRAL LLC
2014,3925,4281,24629,,JAMES,J,BANKS,,LAW OFFICES OF SAMUEL V.P.BANKS,VALENTIN DARABAN C/O KEEPER DEVELOPMENT INC.
2018,19041,12078,19001,,DOUG,,CYGAN,,JEWEL OSCO,JEWEL OSCO
2019,12761,13081,44941,MS.,M. ELAYNE,,GRANGER,,AT&T ILLINOIS,AT&T
2018,19061,19481,15781,MR.,ROBERT,,BLACKWELL,JR,ELECTRONIC KNOWLEDGE INTERCHANGE,ELECTRONIC KNOWLEDGE INTERCHANGE
2013,7961,6861,20006,MR.,JOHN,D,CRAMER,,MACROSTIE HISTORIC ADVISORS LLC,CH-GB AFFORDABLE PARTNERS LLC
2018,16181,15421,28642,MR.,JEREMY,,FLYNN,,ILLINOIS HOSPITAL ASSOCIATION,ILLINOIS HOSPITAL ASSOCIATION
2013,9001,7281,12188,,SUSAN,,WOHLHART,,LIGHTEN-GALE LLC D/B/A LIGHTEN-GALE GROUP,"KJ MANOR, LLC-"
2015,10981,5941,17365,MR.,ROBERT,,RITTER,,CROWN CASTLE USA,CROWN CASTLE NG NETWORKS (FKA NEXT G NETWORKS INC)
2012,4081,4443,12546,MR,VICTOR,H,REYES,,REYES KURSON,"JCDECAUX NORTH AMERICA, INC"
2015,3831,10283,18058,MR.,MYLES,D,BERMAN,,FOLEY & LARDNER LLP,THERMAL CHICAGO CORP.
2013,4647,6922,16242,MR.,RONNIE,E,CARDWELL,,"INTEGRYS ENERGY SERVICES, INC.","INTEGRYS ENERGY SERVICES, INC."
2020,24061,24261,45865,,BRAD,,WATSON,,VISTRA ENERGY,VISTRA ENERGY
2020,5861,23601,47306,MR.,THOMAS,S,MOORE,,"ANDERSON & MOORE, P.C.","JARA, EDNY"
2015,3754,5064,16827,MR.,THEODORE,J,BRUNSVOLD,,"ILLINOIS GOVERNMENTAL CONSULTING GROUP, LLC",DISH NETWORK LLC
2018,4005,21009,36141,MRS.,MARGARET,,HOULIHAN SMITH,,"UNITED AIRLINES, INC.","UNITED AIRLINES, INC."
2015,4215,7162,22501,MR.,KURT,A,GABOUER,,KPMG LLP,KPMG LLP
2015,11901,12361,25322,MR.,DONALD,R,ZOUFAL,,"CROWZNEST CONSULTING, INC",STAR TRAQ USA
2020,6825,22641,28697,,AMY,,KURSON,,"REYES KURSON, LTD.",THE PEOPLES GAS LIGHT AND COKE COMPANY
2016,3744,4261,20421,MR.,TIMOTHY,J,DART,,NICOLAY & DART LLC,"KOCH COMPANIES PUBLIC SECTOR, LLC"
2011,3847,4202,13341,MR,GRAHAM,C,GRADY,,K & L  GATES LLP,GEORGE SOLLITT CONSTRUCTION CO
2020,20582,13526,28303,,RICHARD,,GARBETT,,"EXELON GENERATION COMPANY, LLC","EXELON GENERATION COMPANY, LLC"
2019,4162,23670,12710,MS.,MARY,K,MINAGHAN DBA MKM SERVICES,,MKM SERVICES,"OGDEN AVENUE PROPERTIES, LLC"
2014,3890,10501,17237,MS.,KATHLEEN,A,DUNCAN,,"SCHUYLER, ROCHE & CRISHAM, P.C.","SMITHFIELD PROPERTIES XVI, LLC"
2016,5861,13541,29142,MR.,THOMAS,S,MOORE,,"ANDERSON & MOORE, PC","JENNINGS, JOHN & KRISSAN"
2015,4488,11623,23641,,TERRY,D,CORNELL,JR,TERRY CORNELL,CONCOURSE/BOINGO
2016,4082,4444,12547,MR.,THOMAS,E,LIVINGSTON,,CSX CORPORATION,CSX CORPORATION
2016,4319,13801,12845,,LAWRENCE,J,SUFFREDIN,JR.,LAWRENCE SUFFREDIN,MUSEUMS IN THE PARK
2016,3962,10482,12319,MR.,CHRIS,A,LEACH,,"SCHUYLER, ROCHE & CRISHAM, P.C.",WATER SAVER FAUCET CO.
2012,3847,4202,11877,MR,GRAHAM,C,GRADY,,K & L  GATES LLP,"TRADER JOE'S EAST, INC."
2012,4274,4643,12949,MS,KAREN,,KLIPOWICZ,,SEIU LOCAL 1,SEIU LOCAL 1
2020,3893,24967,47621,MS.,OLIVIA,M,PANTOJA,,CONSENSUS GROUP,US RENAL CARE
2020,15721,21048,45081,MR.,AL,,RONAN,,ALFRED G. RONAN LTD.,AMERICAN WATER RESOURCES
2014,3847,10183,18152,MR.,GRAHAM,C,GRADY,,TAFT STETTINIUS & HOLLISTER LLP,"ELCAN & ASSOCIATES, INC."
2017,3743,12085,25662,MR.,MARCUS,J.,NUNES,,"CHICO & NUNES, P.C.",SPIRIT AIRLINES
2017,18861,19001,38361,MR.,ABDUL,M,KHAN,,VERIZON,VERIZON
2017,18181,16802,11690,MR.,JOHN,R,DALEY,,"REYES KURSON, LTD.",GENERAL IRON INDUSTRIES
2020,4068,10279,47531,MS.,DONNA,J,PUGH,,FOLEY & LARDNER LLP,CANDYTOPIA LLC
2011,4311,4682,13047,MR,HENRY,,TAMARIN,,UNITE HERE LOCAL 1,UNITE HERE LOCAL 1
2015,4348,11781,26301,MR.,WILLIAM,JP,BANKS,,SCHAIN BANKS KENNY & SCHWARTZ,WINDFALL GROUP
2016,3903,12083,16389,,PHOEBE,S,SELDEN,,"ACACIA FINANCIAL GROUP, INC.","ACACIA FINANCIAL GROUP, INC."
2015,4267,12100,16761,MR.,JEFFERY,R,PALO,,"RORY GROUP, LLC.","JOHNSON CONTROLS, INC"
2014,3897,10223,21032,MR.,FAYEZ,R,KHOZINDAR,,AMERICA FRIENDS SERVICE COMMITTEE,UNITED TAXIDRIVERS COMMUNITY COUNCIL
2011,4246,4614,12893,MR,JOSEPH,P,GATTUSO,,SHEFSKY & FROELICH LTD.,CHICAGO CHARTER SCHOOL FOUNDATION
2019,17201,18001,47281,MR.,THOMAS,,RAINES,,"THOMAS R. RAINES ATTORNEY AT LAW, LLC","LP PROPERTIES I, LLC"
2012,4069,4430,12503,,STEVEN,D,FRIEDLAND,,"APPLEGATE & THORNE-THOMSEN, PC",BRINSHORE DEVELOPMENT
2013,4358,4942,17365,MR.,HENRY,T,KELLY,,KELLEY DRYE & WARREN LLP,CROWN CASTLE NG NETWORKS (FKA NEXT G NETWORKS INC)
2016,3833,12064,11842,MR.,PAUL,W,SHADLE,,DLA PIPER LLP (US),BARRETT & PORTO
2018,19001,4281,13529,,SARA,,BARNES,,LAW OFFICES OF SAMUEL V.P.BANKS,"CRONNOLLY, JOHN, ACE CONSTRUCTION"
2017,9461,10406,21206,MS.,SARAH,E,LYONS,,UNITE HERE LOCAL 1,UNITE HERE LOCAL 1
2019,13282,21053,46827,,MADELEINE,R,HILL,,MADELEINE R HILL,CHRIS NICOLAU
