Year,EMPLOYER_ID,NAME,ADDRESS_1,ADDRESS_2,CITY,STATE,ZIP,COUNTRY,PHONE,FAX,CREATED_DATE,ACTIVE
2011,2502657992,"AFFILIATED COMPUTER SERVICES, INC","1800 M ST., NW STE. 700",,WASHINGTON,DC,20036,UNITED STATES,202-776-1005,202-378-2610,,N
2015,2565393358,"ZIPCAR, INC.",25 FIRST STREET,,CAMBRIDGE,MA,02141,UNITED STATES,617-995-4231,617-995-4300,01/15/2013,Y
2019,1414858496,LAW OFFICES OF SAMUEL V.P.BANKS,"221 N. LASALLE AT., #3800",,CHICAGO,IL,60601,UNITED STATES,312-782-1983,312-782-2433,,Y
2016,2167866857,LOBBYIST TEST,123 STREET AVE,,CHICAGO,IL,60615,UNITED STATES,312-744-9660,,05/03/2016,Y
2015,1593577741,"GAYLES AND ASSOCIATES, INC.",1507 EAST 53RD ST,STE 828,CHICAGO,IL,60615,UNITED STATES,312-285-8982,,05/20/2015,Y
2017,682022612,POLARA ENTERPRISES,100 MAPLE STREET,,COMMERCE,TX,75428,UNITED STATES,903-366-0300,,12/19/2016,Y
2011,2711741224,US BANCORP,209 S. LASALLE ST.,,CHICAGO,IL,60604,UNITED STATES,312-325-2056,866-723-8332,,Y
2018,402782881,QUANTUM CROSSINGS LLC,"111 EAST WACKER DRIVE, STE. 990",,CHICAGO,IL,60601,UNITED STATES,312-651-5308,312-467-0340,,Y
2014,25764185,"ITG CONSULTING, LLC",1009 PARK AVE.,,COLLINGSWOOD,NJ,08108,UNITED STATES,609-774-0896,,07/18/2014,Y
2017,1369183982,"LAWRENCE J. SUFFREDIN, JR.","111 E. WACKER DRIVE, SUITE 2800",,CHICAGO,IL,60601,UNITED STATES,312-836-4120,312-527-2012,,Y
2015,1026976206,"SERAFIN & ASSOCIATES, INC.","409 W. HURON, SUITE 600",,CHICAGO,IL,60654,UNITED STATES,312-943-1955,312-943-8397,01/22/2013,Y
2015,1696666799,FOLEY & LARDNER LLP,321 N. CLARK STREET,SUITE 2800,CHICAGO,IL,60654,UNITED STATES,312-832-4546,312-832-4700,01/17/2014,Y
2018,225678659,ILLINOIS POLICY,190 S. LASALLE,1500,CHICAGO,IL,60603,UNITED STATES,312-346-5700,,12/18/2017,Y
2019,637752492,DENNIS O'KEEFE,1025 WEST EVERETT ROAD,,LAKE FOREST,IL,60093,UNITED STATES,847482-0400,,12/21/2018,Y
2012,4143487700,"GOVERNMENT CONSULTING SERVICES OF ILLINOIS, LLC",70 W MADISON,STE. 1600,CHICAGO,IL,60602,UNITED STATES,312-696-1925,312-696-4225,08/07/2012,Y
2016,3254894614,TALAN AND KTSANES,223 W JACKSON #512,,CHICAGO,IL,60606,UNITED STATES,3126297558,3126293603,01/05/2016,Y
2014,3494216219,"AIRPORT MANAGEMENT SERVICES, LLC","ONE MEADOWLANDS PLAZA, #902",,E. RUTHERFORD,NJ,07073,UNITED STATES,407-366-6571,407-977-7418,,Y
2016,1236423260,"FOSTER INTERSTATE MEDIA, INC.","1111 BROADWAY, SUITE 1515",,OAKLAND,CA,94607,UNITED STATES,510-832-7070,510-832-7071,01/09/2015,Y
2011,1243333178,IL RETAIL MERCHANTS ASSOC.,"19 S. LASALLE ST., STE. 300",,CHICAGO,IL,60603,UNITED STATES,312-726-4600,312-726-9570,,Y
2016,157908856,CHICAGOLAND APARTMENT ASSOCIATION,"557 W. RANDOLPH ST., 2ND FLR",,CHICAGO,IL,60661,UNITED STATES,312-207-1890,312-207-189,,Y
2012,1919221639,DOMINICK'S,711 JORIE BLVD,,OAK BROOK,IL,60523,UNITED STATES,630-891-5730,630-891-5720,,Y
2015,3892973517,"NEXT PARKING, LLC",400 SKOKIE BLVD,STE. 800,NORTHBROOK,IL,60062,UNITED STATES,847-881-2001,847-881-2200,07/02/2015,Y
2018,1380035890,NORTHERN TRUST CORPORATION,50 SOUTH LASALLE ST. M-9,,CHICAGO,IL,60603,UNITED STATES,312-557-0945,312-444-5478,,Y
2020,4084770883,BRANDON BORDENKIRCHER,845 W WOLFRAM ST #3,,CHICAGO,IL,60657,UNITED STATES,3123753924,,02/28/2020,Y
2013,355655001,CSX CORPORATION,1700 W. 167TH STREET,,CALUMET CITY,IL,60409,UNITED STATES,708-832-2169,708-832-2090,,Y
2014,3660701420,SEIU HEALTH CARE IL/IN,2229 S. HALSTED,,CHICAGO,IL,60608,UNITED STATES,312-980-9001,312-784-3187,01/14/2013,Y
2017,3295955328,"ANDRADE CONSULTING, LLC",3910 N TROY ST,,CHICAGO,IL,60618,UNITED STATES,7734434242,,04/24/2017,Y
2013,3596450870,"SCHAIN, BUNEY, BANKS & KENNY, LTD.","70 W. MADISON, STE. 4500",,CHICAGO,IL,60602,UNITED STATES,312-345-5700,312-345-5701,01/06/2014,Y
2020,3419698421,CLW PROPERTIES LLC,1406 W. FULTON,,CHICAGO,IL,60607,UNITED STATES,312208-1600,,01/16/2020,Y
2016,4135030123,"KEYBANC CAPITAL MARKETS, INC",127 PUBLIC SQUARE,,CLEVELAND,OH,44114,UNITED STATES,216-689-4208,,01/20/2015,Y
2016,1369183982,"LAWRENCE J. SUFFREDIN, JR.","111 E. WACKER DRIVE, SUITE 2800",,CHICAGO,IL,60601,UNITED STATES,312-836-4120,312-527-2012,01/12/2016,Y
2020,3440818235,"SIEBERT WILLIAMS SHANK & CO., LLC","625 N. MICHIGAN AVENUE, SUITE 1740",,CHICAGO,IL,60611,UNITED STATES,312759-0400,312759-0109,01/15/2020,Y
2013,3523224439,ROBERT REPEL,737 W. WASHINGTON,,CHICAGO,IL,60661,UNITED STATES,312-993-2820,312-993-2821,01/02/2013,Y
2017,3995453590,ILLINOIS RETAIL MERCHANTS ASSOCIATION,"19 SOUTH LASALLE STREET, STE. 300",,CHICAGO,IL,60603,UNITED STATES,312-726-4600,312-726-9570,12/19/2012,Y
2019,2611308932,CHICAGO TEACHERS UNION,1901 W. CARROLL AVE.,,CHICAGO,IL,60612,UNITED STATES,312-329-9100,312-329-6200,01/31/2017,Y
2019,157908856,CHICAGOLAND APARTMENT ASSOCIATION,"557 W. RANDOLPH ST., 2ND FLR",,CHICAGO,IL,60661,UNITED STATES,312-207-1890,312-207-189,,Y
2018,4093327043,G&R PUBLIC LAW AND STRATEGIES,"20 SOUTH CLARK STREET, SUITE 1620",,CHICAGO,IL,60603,UNITED STATES,3125085589,,07/07/2015,Y
2018,14960079,"TEMCO MACHINERY, INC.",1401 N. FARNSWORTH AVENUE,,AURORA,IL,60505,UNITED STATES,630-978-5151,,02/05/2013,Y
2019,521577297,"BURKE, WARREN, MACKAY & SERRITELLA, PC",330 N. WABASH,SUITE 2100,CHICAGO,IL,60611,UNITED STATES,3128407000,3128407900,04/10/2018,Y
2016,2522280645,FORD MOTOR COMPANY,3025 HIGHLAND PARKWAY,SUITE 500,DOWNERS GROVE,IL,60515,UNITED STATES,630-515-2153,,01/04/2016,Y
2017,1966495778,RELATED MIDWEST LLC,350 W HUBBARD,SUITE 300,CHICAGO,IL,60654,UNITED STATES,312-595-7400,,02/08/2016,Y
2017,194208047,CORNERSTONE GOVERNMENT AFFAIRS,111 WEST WASHINGTON,SUITE 1100,CHICAGO,IL,60602,UNITED STATES,312-281-0994,,01/20/2014,Y
2019,1205184926,"JUUL LABS, INC.",560 20TH STREET,,SAN FRANCSICO,CA,94107,UNITED STATES,6184021607,,04/02/2019,Y
2011,1668568598,"ALLIANCE ASSOCIATES, INC",5650 S. ARCHER,,CHICAGO,IL,60638,UNITED STATES,312-582-5252,773-581-0192,,Y
2018,2458868975,MADELEINE R HILL,6756 N. ODELL,,CHICAGO,IL,60631,UNITED STATES,3128050099,3128050099,01/24/2018,Y
2013,3368281458,ROBERT  KUNZE,3733 N. KENMORE AVE,,CHICAGO,IL,60613,UNITED STATES,773-472-6702,,01/18/2013,Y
2015,2442968102,CHOOSE CHICAGO,301 E CERMAK RD,,CHICAGO,IL,60616,UNITED STATES,312-567-8536,312-567-8535,03/15/2013,Y
2020,1221321895,SELECT ENGINEERING SERVICES LLC.,1658 CASEY KEY DR,,PUNTA GORDA,FL,33950,UNITED STATES,941-456-2366,,02/02/2018,Y
2015,3528629147,MOTOROLA SOLUTIONS,224 SOUTH MICHIGAN AVE,7TH FL,CHICAGO,IL,60604,UNITED STATES,708-785-8298,,01/09/2014,Y
2019,2393667145,"RAYMOND JAMES & ASSOCIATES, INC.",50 NORTH FRONT STREET,,MEMPHIS,TN,38103,UNITED STATES,901-579-4393,,01/31/2017,Y
2015,1155942157,IBERL MANAGEMENT CORP,194 MICHAEL JOHN DRIVE,,PARK RIDGE,IL,60068,UNITED STATES,8478679555,8473759909,01/09/2015,Y
2012,3415476170,"VACANT PROPERTY SECURITY, INC",4010 S. MORGAN ST,,CHICAGO,IL,60609,UNITED STATES,312-957-7550,,,Y
2012,3511589460,VEDDER PRICE PC,"222 N. LASALLE ST.,",,CHICAGO,IL,60601,UNITED STATES,312-609-7962,312-609-5005,,Y
2019,897294254,CIBC,120 S LASALLE,,CHICAGO,IL,60603,UNITED STATES,3125646885,,12/21/2018,Y
2018,352158391,JONES LANG LASALLE,200 E RANDOLPH,47TH FLR,CHICAGO,IL,60601,UNITED STATES,312-228-2576,,05/25/2012,Y
2014,3026669852,MILLER SHAKMAN & BEEM LLP,"180 N. LASALLE ST., #3600",,CHICAGO,IL,60601,UNITED STATES,312-263-3700,312-263-3270,,Y
2013,1544445217,"JOHNSON RESEARCH GROUP, INC.",343 S. DEARBORN,#404,CHICAGO,IL,60604,UNITED STATES,3122350130,,10/29/2012,Y
2013,1919221639,DOMINICK'S,711 JORIE BLVD,,OAK BROOK,IL,60523,UNITED STATES,630-891-5730,630-891-5720,,Y
2015,3364800087,GEORGE K. BAUM & COMPANY,1 N. LA SALLE ST,SUITE 1725,CHICAGO,IL,60602,UNITED STATES,312-641-3611,312-641-3625,01/02/2013,Y
2011,3213906060,KELLEY DRYE & WARREN LLP,"333 W. WACKER DR., 26TH FLR",,CHICAGO,IL,60606,UNITED STATES,312-857-7079,312-857-7095,,Y
2018,576315706,BRYAN CAVE LLP,161 N. CLARK ST.,STE. 4300,CHICAGO,IL,60601,UNITED STATES,312-602-5000,312-602-5050,08/09/2012,Y
2015,3967399700,JOHN MOORE,"135 S. LASALLE, STE 3300",,CHICAGO,IL,60603,UNITED STATES,312-419-1140,312-419-1150,01/12/2015,Y
2019,4174522489,"J.J.B. HILLIARD, W.L. LYONS, LLC","500 W. JEFFERSON ST., STE. 700",,LOUISVILLE,KY,40202,UNITED STATES,502-588-1829,502-588-8470,,Y
2017,2996789753,RUBICON GLOBAL,950 EAST PACES FERRY ROAD,1900,ATLANTA,GA,30326,UNITED STATES,6785401421,,03/03/2017,Y
2019,556850614,WILLIAM GRIFFIN LTD.,2124 N. CLEVELAND AVE.,,CHICAGO,IL,60614,UNITED STATES,312-222-1500,,01/19/2016,Y
2020,2801872253,JAMES WEISS,"2150 S. CANAL PORT, SUITE 3B-9",,CHICAGO,IL,60608,UNITED STATES,3124593732,,01/17/2020,Y
2017,154937806,"GOLDMAN, SACHS & CO.",200 WEST STREET,,NEW YORK,NY,10282,UNITED STATES,212-902-1000,,,Y
2012,1856525909,SEIU HEALTH CARE IL/IN,209 W. JACKSON BLVD,,CHICAGO,IL,60606,UNITED STATES,312-980-9000,312-641-077,,Y
2017,3443224071,"GOVERNMENT CONSULTING SERVICES OF ILLINOIS, LLC",70 W.MADISON ST,SUITE 1600,CHICAGO,IL,60602,UNITED STATES,312-927-8840,312-696-4225,01/21/2013,Y
2014,1845696861,DAN SHOMON INC.,33 W. MONROE,SUITE 1050,CHICAGO,IL,60633,UNITED STATES,3127627490,3122768950,10/18/2012,Y
2017,156424364,SDI PRESENCE LLC,33 WEST MONROE STREET,SUITE 400,CHICAGO,IL,60603,UNITED STATES,312-580-7500,312-580-7600,08/09/2017,Y
2014,2027377615,AT&T ILLINOIS,"225 W. RANDOLPH ST., STE.27A",,CHICAGO,IL,60606,UNITED STATES,312-727-4221,312-727-3722,,Y
2015,471261986,MICHAEL ALVAREZ,351 W HUBBARD,STE. 405,CHICAGO,IL,60654,UNITED STATES,847-791-4105,,01/08/2013,Y
2014,3811143581,"JCDECAUX CHICAGO, LLC","3 PARK AVENUE, 33RD FLOOR",,NY,NY,10016,UNITED STATES,646-834-1200,,04/22/2013,Y
2013,311817922,"MESIROW FINANCIAL, INC.",353 N. CLARK STREET,,CHICAGO,IL,60654,UNITED STATES,312-595-6467,312-595-6988,01/15/2013,Y
2018,226240139,"BELGRAVIA GROUP, LTD.",1101 W MONROE ST,SUITE 200,CHICAGO,IL,60607,UNITED STATES,312-751-2777,,05/08/2017,Y
2017,2141581545,"ABBVIE, INC.",1 NORTH WAUKEGAN ROAD,"ABV1, 3-C",NORTH CHICAGO,IL,60064,UNITED STATES,847-938-8522,,07/27/2017,Y
2013,3899399618,STEPHEN PATTERSON,2 NORTH LASALLE ST,STE. 1250,CHICAGO,IL,60602,UNITED STATES,312-618-8664,,02/27/2013,Y
2017,3056207766,"THE INTELLIGENCE GROUP, LTD",2907 S WABASH,UNIT 201,CHICAGO,IL,60616,UNITED STATES,3125936912,,02/07/2017,Y
2015,2826480863,PRICEWATERHOUSECOOPERS LLP,ONE NORTH WACKER DRIVE,,CHICAGO,IL,60606,UNITED STATES,630-650-1034,,04/12/2013,Y
2019,3758775250,"CONLON & DUNN PUBLIC STRATEGIES, INC.",ONE EAST WACKER,SUITE 500,CHICAGO,IL,60601,UNITED STATES,312-855-8500,,01/20/2018,Y
2017,931058633,EUGENE C. SCHULTER,4326 N. BELL,,CHICAGO,IL,60618,UNITED STATES,7732187200,,03/22/2017,Y
2011,894862067,NICOLAY & DART LLC,"33 N. DEARBORN ST., STE. 2200",,CHICAGO,IL,60602,UNITED STATES,312-701-0221,312-658-0464,,Y
2016,2214328517,POLSKY & ASSOCIATES. LTD,205 N. MICHIGAN AVENUE,SUITE 4220,CHICAGO,IL,60601,UNITED STATES,312-540-0200,,01/26/2016,Y
2011,37149879,LAUBE CONSULTING GROUP LLC,200 S. WACKER DR.  STE. 3100,,CHICAGO,IL,60606,UNITED STATES,312-674-4537,312-275-747,,Y
2020,3673792541,ADVANTAGE SOLUTIONS GROUP,1352 W 61ST ST,,CHCIAGO,IL,60636,UNITED STATES,773-459-7300,,05/11/2016,Y
2019,3913764899,"STERLING BAY, LLC AND ITS AFFILIATES",1040 WEST RANDOLPH STREET,,CHICAGO,IL,60607,UNITED STATES,312-849-8609,,06/12/2017,Y
2014,1751814581,XEROX CORPORATION,"1800 M STREET, NW","NORTH TOWER, SUITE 700",WASHINGTON,DC,20036,UNITED STATES,2027761005,202378,08/10/2012,Y
2020,1215206735,VERIZON,ONE VERIZON WAY,ATTN: DAVID KASS,BASKING RIDGE,NJ,07920,UNITED STATES,9085591672,,12/17/2019,Y
2016,727769907,COMCAST,1255 W. NORTH AVENUE,,CHICAGO,IL,60642,UNITED STATES,773-394-8767,847-391-8681,11/07/2012,Y
2012,2995784750,INTERSTATE OUTDOOR ADVERTISING,905 NORTH KINGS HIGHWAY,,CHERRY HILL,NJ,08034,UNITED STATES,858-667-6620,858-482-6195,10/25/2012,Y
2015,2836006331,"MELTZER, PURTILL & STELLE LLC","300 SOUTH WACKER DRIVE,",SUITE 2300,CHICAGO,IL,60606,UNITED STATES,312-461-9000,312-987-9854,10/02/2015,Y
2020,340960120,EMSO ASSET MANAGEMENT US LLC,680 FIFTH AVE.,SUITE 1802,NEW YORK,NY,10019,UNITED STATES,212-307-8903,,01/13/2016,Y
2011,2932812352,"MIDWEST GENERATION EME, LLC",440 S. LASALLE ST. SUITE 3500,,CHICAGO,IL,60605,UNITED STATES,312-583-6032,312-583-4917,,Y
2014,2977594177,MARMER LAW OFFICES LLC,875 N. MICHIGAN AVENUE,SUITE 3100,CHICAGO,IL,60611,UNITED STATES,312-373-3702,,01/24/2014,Y
2017,2715900227,VERIZON,ONE VERIZON WAY,,BASKING RIDGE,NJ,07928,UNITED STATES,908-559-1672,,05/22/2017,Y
2018,4126890946,HUNTINGTON BANK,41 SOUTH HIGH STREET,,COLUMBUS,OH,43215,UNITED STATES,614-480-4293,,04/10/2017,Y
2012,199393247,MESIROW FINANCIAL,350 N. CLARK ST.,,CHICAGO,IL,60610,UNITED STATES,312-595-6000,312-595-4246,,Y
2013,1605195326,TAXI AFFILIATION SERVICES,3351 WEST ADDISON,,CHICAGO,IL,60618,UNITED STATES,3128813117,,02/01/2013,Y
2017,2024360007,"J.J.B. HILLIARD, W.L. LYONS, LLC","500 W. JEFFERSON STREET, STE. 700",,LOUISVILLE,KY,40202,UNITED STATES,5025881829,5025888470,01/05/2017,Y
2015,3711981894,BOARD OF ETHICS,123 STREET,,CHICAGO,IL,60611,UNITED STATES,123-456-7890,,10/26/2015,Y
2020,2055758483,SAAB SENSIS CORPORATION,85 COLLAMER CROSSING,,EAST SYRACUSE,NY,13031,UNITED STATES,315-445-0550,315-446-2209,01/21/2013,Y
2017,865528783,"HARVESTONS SECURITIES, INC","8301 E PRENTICE AVE, STE 305",,GREENWOOD VILLAGE,CO,80111,UNITED STATES,3038328887,,01/03/2017,Y
2013,1812942272,KEYBANK NATIONAL ASSOCIATION,127 PUBLIC SQUARE,,CLEVELAND,OH,44114,UNITED STATES,216-689-3420,216-689-4672,,Y
2013,3768952264,KUTAK ROCK LLP,ONE S. WACKER DRIVE,SUITE 2050,CHICAGO,IL,60606,UNITED STATES,312602-4100,,09/12/2013,Y
2014,2882404254,UBER TECHNOLOGIES,624 E PLEASANT ST,,MILWAUKEE,WI,53202,UNITED STATES,312-399-6261,,03/24/2014,Y
2017,727769907,COMCAST,1255 W. NORTH AVENUE,,CHICAGO,IL,60642,UNITED STATES,773-394-8767,847-391-8681,11/07/2012,Y
2015,2792239218,LEWIS POWELL,"53 W. JACKSON, STE. 1222",,CHICAGO,IL,60604,UNITED STATES,312-987-9737,312-987-9093,,Y
2018,2642706762,"URBAN STRATEGIES, INC.",212 W. WASHINGTON ST.,SUITE 1904,CHICAGO,IL,60606,UNITED STATES,3127261400,3127261405,01/20/2016,Y
2016,887279629,LAZ PARKING,33 W. MONROE,,CHICAGO,IL,60603,UNITED STATES,312-577-7985,,11/26/2013,Y
2019,762555625,DAVID HOLLY,624 INDIAN ROAD,,GLENVIEW,IL,60025,UNITED STATES,3122855154,,04/30/2019,Y
2012,210486286,MACERICH COMPANY,401 WILSHIRE BLVD. STE. 700,,SANTA MONICA,CA,90401,UNITED STATES,312-222-1622,312-222-1757,,Y
2017,750234739,MCGUIREWOODS CONSULTING,"77 W WACKER, SUITE 4100",,CHICAGO,IL,60601,UNITED STATES,3128498100,,01/19/2016,Y
2019,100860296,PNC CAPITAL MARKETS LLC,225 FIFTH AVE,,PITTSBURGH,PA,15222,UNITED STATES,312-338-2262,312-338-8127,06/04/2013,Y
2014,2686177310,"BLAYLOCK BEAL VAN, LLC",180 N LASALLE ST.,STE. 1825,CHICAGO,IL,60601,UNITED STATES,312-324-0772,312-541-1743,04/03/2014,Y
2015,828002084,"KEYBANC CAPITAL MARKETS, INC","127 PUBLIC SQUARE, 4TH FLR",,CLEVELAND,OH,44114,UNITED STATES,216-689-4208,,01/20/2015,Y
2018,117452463,ELECTRICAL CONTRACTORS' ASSOCIATION OF CITY OF CHICAGO (ECA),5 WESTBROOK CORP. CTR. #940,,WESTCHESTER,IL,60154,UNITED STATES,708531-0022,708531-0071,12/18/2017,Y
2011,317813664,"LOOP CAPITAL MARKETS, LLC","200 W. JACKSON BLVD., STE. 1600",,CHICAGO,IL,60606,UNITED STATES,312-913-4901,312-922-7137,,Y
2011,2571578229,TARGET CORP.,"1000 NICOLLET MALL, TPN-12K",,MINNEAPOLIS,MN,55403,UNITED STATES,612-761-1535,612-761-372,,Y
2020,1914921466,DAN SHOMON INC.,55 E. MONROE,SUITE 3800,CHICAGO,IL,60603,UNITED STATES,3128817795,3122768950,01/18/2019,Y
2017,2845195737,"GOLDMAN, SACHS & CO.",200 WEST STREET,,NEW YORK,NY,10282,UNITED STATES,212902-1000,,01/12/2017,Y
2016,2452762698,GENERAL GROWTH PROPERTIES,110 N. WACKER DR.,,CHICAGO,IL,60611,UNITED STATES,312-960-5144,312-960-5476,,Y
2018,319452538,ELLIS & ASSOCIATES,611 S WELLS ST,,CHICAGO,IL,60607,UNITED STATES,773-474-4793,,04/21/2016,Y
2015,4091273030,"INTERGOVERNMENTAL CONSULTING GROUP, INC",6808 W. ARCHER AVE,,CHICAGO,IL,60638,UNITED STATES,773-586-8181,773-586-8182,,Y
2015,2296530258,CHICAGO TEACHERS UNION,"222 MERCHANDISE MART PLAZA, STE. 400",,CHICAGO,IL,60654,UNITED STATES,312-329-9100,312-329-6200,,Y
2015,1053750022,GOLDMAN & GRANT,205 W. RANDOLPH ST.,STE 1100,CHICAGO,IL,60606,UNITED STATES,312-781-8700,312-781-1177,01/02/2014,Y
2018,693541210,"POLSKY & ASSOCIATES, LTD",205 N. MICHIGAN AVENUE,SUITE 4220,CHICAGO,IL,60601,UNITED STATES,312-540-0200,312-540-0207,12/19/2013,Y
2020,1353203022,TERRY CORNELL,3400 WEST 111TH STREET,#135,CHICAGO,IL,60655,UNITED STATES,312-909-1821,,07/03/2017,Y
2015,3347805825,JANUS CAPITAL MANAGEMENT LLC,151 DETROIT STREET,,DENVER,CO,80206,UNITED STATES,303-316-5676,303-336-7512,07/22/2013,Y
2014,3364800087,GEORGE K. BAUM & COMPANY,1 N. LA SALLE ST,SUITE 1725,CHICAGO,IL,60602,UNITED STATES,312-641-3611,312-641-3625,01/02/2013,Y
2012,2053502538,MCGLADREY & PULLEN LLP,"ONE S. WACKER DRIVE, SUITE 800",,CHICAGO,IL,60606,UNITED STATES,312-634-3400,312634-3410,,Y
2017,4147751463,YUM! BRANDS,1441 GARDINER LANE,,LOUISVILLE,KY,40213,UNITED STATES,502-874-2349,,07/25/2017,Y
2016,3443224071,"GOVERNMENT CONSULTING SERVICES OF ILLINOIS, LLC",70 W.MADISON ST,SUITE 1600,CHICAGO,IL,60602,UNITED STATES,312-927-8840,312-696-4225,01/21/2013,Y
2013,2452762698,GENERAL GROWTH PROPERTIES,110 N. WACKER DR.,,CHICAGO,IL,60611,UNITED STATES,312-960-5144,312-960-5476,,Y
2012,1954854021,RTT MOBILE INTERPRETATION,1107 HAZELTINE BLVD,,CHASKA,MN,55318,UNITED STATES,952-479-6188,,07/27/2012,Y
2020,2642706762,"URBAN STRATEGIES, INC.",212 W. WASHINGTON ST.,SUITE 1904,CHICAGO,IL,60606,UNITED STATES,3127261400,3127261405,01/20/2016,Y
2018,2329932564,"NEXT PARKING, LLC","5215 OLD ORCHARD ROAD, SUITE 880",,SKOKIE,IL,60077,UNITED STATES,847-881-2001,847-881-2200,04/11/2017,Y
2012,1342344879,ZIPCAR INC.,"25 FIRST STREET, 4TH FLOOR",,CAMBRIDGE,MA,01241,UNITED STATES,617-491-9900,617-491-4300,,Y
2014,1954633748,MCDONALD'S CORPORATION,"4320 WINFIELD RD., STE. 400",,OAK BROOK,IL,60555,UNITED STATES,217-544-6500,217-528-0616,,Y
2015,96777958,AMERICAN FRIENDS SERVICE COMMITTEE,"637 S DEARBORN ST., 3RD FLR",,CHICAGO,IL,60605,UNITED STATES,312-427-2533,312-427-4171,,Y
2019,1680822899,JEFFREY RUSH,5953 S KOLMAR AVE,,CHICAGO,IL,60629,UNITED STATES,7736796332,,08/05/2019,Y
2015,920149146,T. J. RILEY & ASSOCIATES,2100 LINCOLN PARK WEST,UNIT 10FN,CHICAGO,IL,60614,UNITED STATES,312-627-8800,312-627-8676,07/20/2015,Y
2011,4157295996,AFSCME COUNCIL 31,"205 N. MICHIGAN AVE., STE. 2100",,CHICAGO,IL,60601,UNITED STATES,312-641-6060,312-861-0979,,N
2018,942163301,CAR2GO N.A. LLC,"1717 WEST 6TH STREET, SUITE 425",,AUSTIN,TX,78703,UNITED STATES,5124286233,,03/22/2017,Y
2015,3474757408,TEAMSTERS VOLUNTEERS IN POLITICS,"1300 W. HIGGINS RD., STE. 220",,PARK RIDGE,IL,60068,UNITED STATES,847-292-1225,847-292-14,,Y
2014,3627546019,MOTOROLA SOLUTIONS,"1303 E. ALGONQUIN RD., 7TH FLR",,SCHAUMBURG,IL,60196,UNITED STATES,847-576-5538,,,Y
2011,2558634819,LOYOLA UNIVERSITY CHICAGO,820 N. MICHIGAN AVENUE,,CHICAGO,IL,60611,UNITED STATES,773-508-7450,773-508-7449,,Y
2014,651398807,LIGHTEN-GALE LLC D/B/A LIGHTEN-GALE GROUP,"39 S LASALLE ST, STE. 808",,CHICAGO,IL,60603,UNITED STATES,312-920-1500,312-533-2828,01/16/2014,Y
2014,68728909,TOTAL OUTDOOR,444 NORTH WELLS,,CHICAGO,IL,60654,UNITED STATES,312-445-5538,773-238-0286,04/08/2013,Y
2013,2565393358,"ZIPCAR, INC.",25 FIRST STREET,,CAMBRIDGE,MA,02141,UNITED STATES,617-995-4231,617-995-4300,01/15/2013,Y
2017,2239692455,NICOLAY & DART LLC,980 N. MICHIGAN AVENUE,SUITE 1900,CHICAGO,IL,60611-7505,UNITED STATES,312-701-0221,312-610-7200,01/18/2017,Y
2019,3556658858,CSX CORPORATION,1700 W. 167TH STREET,,CALUMET CITY,IL,60409,UNITED STATES,7088322169,,01/16/2017,Y
2016,303906910,"FOX, SWIBEL, LEVIN & CARROLL, LLP",200 W MADISON ST,STE 3000,CHICAGO,IL,60606,UNITED STATES,312-224-1200,312-224-1201,03/16/2015,Y
2016,2280329024,LAZ PARKING,33 W. MONROE,,CHICAGO,IL,60601,UNITED STATES,312-577-7985,,,Y
2018,243498346,"NIKE, INC",ONE BOWERMAN DRIVE,,BEAVERTON,OR,97005,UNITED STATES,971-473-4425,,01/05/2018,Y
2017,1896233578,ILLINOIS RESTAURANT ASSOCIATION,"33 W MONROE, STE. 250",,CHICAGO,IL,60603,UNITED STATES,312-380-4114,,,Y
2020,2789119641,CRESCO LABS,400 WEST ERIE,SUITE 110,CHICAGO,IL,60654,UNITED STATES,7738353106,,08/20/2019,Y
2013,3889683248,"KRIEG DEVAULT, LLP",30 N. LASALLE,SUITE 2800,CHICAGO,IL,60606,UNITED STATES,3128004003,,07/22/2013,Y
2020,2254050626,HEALTH CARE SERVICE CORPORATION,300 E. RANDOLPH ST,,CHICAGO,IL,60601,UNITED STATES,202-371-7559,,05/10/2017,Y
2018,1368909400,KAREEM    MUSAWWIR,221 N. LASALLE ST.SUITE 3800,,CHICAGO,IL,60601,UNITED STATES,773-732-5189,312-782-2433,06/19/2018,Y
2019,4225344200,JPMORGAN CHASE BANK N.A.,383 MADISON AVENUE,,NEW YORK,NY,10017,UNITED STATES,312-732-4248,312-794-761,02/19/2019,Y
2016,1016343658,BP CORPORATION NORTH AMERICA INC.,"1101 NEW YORK AVENUE, NW",SUITE 700,WASHINGTON,DC,20005,UNITED STATES,202347-8552,202457-6597,12/01/2014,Y
2017,1087140152,AT&T ILLINOIS,225 W. RANDOLPH ST. SUITE 27B,,CHICAGO,IL,60606,UNITED STATES,312-551-9144,312-727-3722,,Y
2012,576093568,SHEFSKY & FROELICH LTD.,"111 E. WACKER DR., STE. 2800",,CHICAGO,IL,60601,UNITED STATES,312-836-4024,312-527-1794,,Y
2020,4267204533,BP AMERICA,30 S. WACKER DRIVE,MC: 8S 316,CHICAGO,IL,60606,UNITED STATES,3129333010,,01/02/2020,Y
2020,426892046,STRATEGIC PARTNERSHIP ALLIANCE LTD.,13057 S MANISTEE AVE,,CHICAGO,IL,60633,UNITED STATES,7734708932,7736463092,10/29/2018,Y
